,Участок,Пара,День недели,Час,Среднее время проезда (в секундах),Средняя скорость на въезде,Средняя скорость на участке,Средняя скорость на выезде,Геометрия
41,AZ350025 - AZ350037,1,Вторник,17,327.3040103492885,81.63350589648564,81.84244501328561,82.05170754535078,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
42,AZ350025 - AZ350037,1,Вторник,18,331.9052478134111,81.34408161174451,81.31099125386675,81.2776384603873,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
43,AZ350025 - AZ350037,1,Вторник,19,335.08103130755063,80.9281214930076,80.81942902875869,80.7102763420091,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
44,AZ350025 - AZ350037,1,Вторник,20,327.56326530612245,81.19402047760633,81.67057131553183,82.1471222313083,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
45,AZ350025 - AZ350037,1,Вторник,21,324.2331460674157,81.34073039387049,82.4755617098862,83.61028075486087,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
46,AZ350025 - AZ350037,1,Вторник,22,321.0974842767296,80.79616337902141,82.13761018956983,83.47902527095387,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
47,AZ350025 - AZ350037,1,Вторник,23,315.8841201716738,81.50678123834307,82.26866948860398,83.03038625758093,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
48,AZ350025 - AZ350037,1,Понедельник,0,298.6015037593985,84.82323300928101,86.75353395849243,88.683684155457,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
49,AZ350025 - AZ350037,1,Понедельник,1,307.4787234042553,79.71606339799597,82.75702095031738,85.79861705861192,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
50,AZ350025 - AZ350037,1,Понедельник,2,299.1304347826087,82.89507227358611,85.6965217590332,88.49970997243688,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
51,AZ350025 - AZ350037,1,Понедельник,3,301.6067415730337,81.02887678682134,85.55449402198363,90.07977526375416,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
52,AZ350025 - AZ350037,1,Понедельник,4,301.21153846153845,82.02086562376756,85.21019224020151,88.3999999853281,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
53,AZ350025 - AZ350037,1,Понедельник,5,297.4067796610169,81.94039546298441,84.8590392635367,87.7772881243862,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
54,AZ350025 - AZ350037,1,Понедельник,6,300.63197026022306,82.11527893179854,85.16576226670503,88.21605965993662,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
55,AZ350025 - AZ350037,1,Понедельник,7,303.961661341853,82.28747609781381,84.50936103552675,86.7308947285905,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
56,AZ350025 - AZ350037,1,Понедельник,8,298.74468085106383,83.76265973233163,85.47178172050639,87.1807444450703,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
57,AZ350025 - AZ350037,1,Понедельник,9,298.8221859706362,82.7995271107112,85.01641106411061,87.23306680153478,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
58,AZ350025 - AZ350037,1,Понедельник,10,303.6906158357771,83.3380353038262,84.398431045219,85.4588269963642,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
59,AZ350025 - AZ350037,1,Понедельник,11,312.55019059720456,82.65400242108704,83.49933916549973,84.34435830122331,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
60,AZ350025 - AZ350037,1,Понедельник,12,315.17097701149424,82.83899398233699,83.57234202308216,84.30543111932688,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
61,AZ350025 - AZ350037,1,Понедельник,13,324.91420118343194,82.21628707118288,82.18467459594004,82.15275150502222,"[[40.32783416931156, 58.631253595012836], [40.32879976455692, 58.62906586964605], [40.330516378326436, 58.625120902217674], [40.33254412834166, 58.62057664101304], [40.334582607192985, 58.61603178664221], [40.33630994979853, 58.61216371553341], [40.338804599840515, 58.60658652001726], [40.34166919906836, 58.60012468096114], [40.34407245834572, 58.594737032594715], [40.3461216660331, 58.590127187904955], [40.34849273880222, 58.584760403944934], [40.35046684463718, 58.58008200082576], [40.35304176529143, 58.5739851277472], [40.35435068329071, 58.57048791078226], [40.356281873781434, 58.56517416020292]]"
